bikes_left,bikes_right,cars_left,cars_right,direction,last_data_package,mac,manual,pedestrians_left,pedestrians_right,segment_id,status,time_added,user_id
True,True,True,True,True,2020-02-17T20:07:01.431Z,202481586688682,False,False,False,59676,active,2019-08-02T13:51:50.472Z,451
True,True,True,True,True,2020-02-17T20:07:13.436Z,202481597470185,False,True,True,70627,active,2019-10-19T14:54:16.383Z,504
True,True,True,True,True,2020-02-17T20:09:26.023Z,202481597776523,False,False,True,122073,active,2020-01-02T15:29:51.793Z,312
True,True,True,True,False,2020-02-17T20:09:46.215Z,202481599963159,False,True,True,96176,active,2020-01-19T14:21:23.114Z,1387
True,True,True,True,True,2020-02-17T20:08:24.095Z,202481589487928,False,True,True,107920,active,2019-11-05T09:35:45.899Z,1039
True,False,True,True,True,2020-02-17T20:06:11.916Z,202481596767252,False,False,False,9000000068,active,2020-02-13T11:25:53.861Z,1356
True,True,True,True,True,2020-02-17T20:06:17.103Z,202481589129703,False,True,True,274662,active,2019-12-28T16:43:02.479Z,1312
True,True,True,True,True,2020-02-17T20:07:45.584Z,202481597694160,False,True,True,349560,active,2019-03-25T15:33:50.307Z,101
True,True,True,True,False,2020-02-17T20:07:48.232Z,202481588385068,False,True,True,54651,active,2020-02-12T13:49:38.402Z,648
True,True,True,True,False,2020-02-17T20:08:01.867Z,202481592116684,False,True,True,505011,active,2019-11-03T15:38:45.453Z,1051
True,True,True,True,True,2020-02-17T20:06:38.101Z,202481600069621,False,True,True,93985,active,2019-12-14T16:13:40.659Z,1262
True,True,True,True,True,2020-02-17T20:06:53.582Z,202481596520451,False,False,True,1003073160,active,2019-12-01T20:55:54.105Z,1221
True,True,True,True,True,2020-02-17T20:08:11.206Z,202481591766791,False,False,True,159002,active,2020-02-05T12:07:42.356Z,949
True,True,True,True,True,2020-02-17T20:09:10.085Z,202481586139940,False,True,True,9000000043,active,2020-02-13T15:50:12.090Z,1503
True,True,True,True,False,2020-02-17T20:09:37.351Z,202481594023834,False,True,True,506070,active,2019-03-27T16:02:55.757Z,114
True,True,True,True,True,2020-02-17T20:07:33.952Z,202481587720379,False,False,False,9000000016,active,2020-02-01T13:50:48.459Z,1454
True,True,True,True,False,2020-02-17T20:05:24.680Z,202481594133435,False,True,True,349441,active,2019-03-23T07:57:17.222Z,80
True,True,True,True,False,2020-02-17T20:06:03.406Z,202481602488215,False,True,True,114281,active,2019-12-23T15:42:21.483Z,1050
True,True,True,True,False,2020-02-17T20:05:03.865Z,202481595652937,False,True,True,348657,non_active,2019-07-27T16:26:02.087Z,440
True,True,True,True,False,2020-01-30T14:55:16.505Z,202481599614943,False,False,False,84866,non_active,2019-05-01T14:58:00.031Z,268
True,True,True,True,False,2020-02-17T20:05:08.952Z,202481598382534,False,False,False,61275,active,2019-10-18T09:48:17.247Z,935
True,True,True,True,False,2020-02-17T20:05:52.598Z,202481586250691,False,True,True,9000000008,active,2020-01-31T13:47:52.742Z,1445
True,True,True,True,False,2020-02-17T20:08:29.339Z,202481594580670,False,False,False,1003073538,active,2020-01-29T15:47:31.650Z,1083
True,True,True,True,False,2020-02-17T20:08:47.570Z,202481596804004,False,False,False,93976,active,2019-10-18T11:07:09.270Z,911
True,True,True,True,False,2020-02-17T20:08:47.570Z,202481596804004,False,False,False,93976,active,2019-10-18T17:48:47.372Z,583
True,True,True,True,False,2020-02-17T20:08:47.570Z,202481596804004,False,False,False,93976,active,2019-10-22T09:20:37.933Z,933
False,True,True,True,True,2020-02-17T20:04:58.311Z,202481599364299,False,False,True,1011117339,active,2019-11-17T10:48:09.856Z,1158
True,True,True,True,True,2020-02-17T20:07:26.341Z,202481587270475,False,True,True,348180,active,2019-04-08T16:00:33.310Z,195
True,True,True,True,True,2020-02-17T20:05:05.790Z,202481595471655,False,True,True,358067,active,2019-11-30T14:06:30.327Z,948
True,True,True,True,True,2020-02-17T20:05:28.648Z,202481599876035,False,True,True,349953,active,2019-03-27T16:16:48.424Z,108
False,False,True,True,False,2020-02-17T20:09:53.572Z,202481599190980,False,False,False,307837,active,2020-01-18T13:57:20.470Z,1389
True,True,True,True,False,2020-02-17T20:07:59.701Z,202481591524301,False,True,True,86933,active,2020-01-10T13:18:08.555Z,1333
True,True,True,True,True,2020-02-17T20:08:56.227Z,202481601714560,False,True,True,413458,active,2019-11-24T14:38:16.343Z,1147
True,True,True,True,True,2020-02-17T20:08:34.131Z,202481597933847,False,True,True,256822,active,2020-02-01T17:29:59.223Z,1384
False,True,True,True,False,2020-02-17T20:05:06.820Z,202481590927537,False,False,True,9000000015,active,2020-02-01T12:28:01.902Z,1453
True,True,True,True,False,2020-02-17T20:06:32.655Z,202481600666030,False,True,True,304676,active,2019-05-24T11:46:52.978Z,381
True,True,True,True,True,2020-02-10T14:10:19.721Z,202481588730351,False,True,False,374024,non_active,2020-01-02T14:36:41.139Z,1331
True,True,True,True,False,2020-02-17T20:06:31.045Z,202481592894801,False,True,True,1003073633,active,2020-01-05T22:01:25.426Z,1336
True,True,True,True,True,2020-02-17T13:17:01.381Z,202481588006386,False,True,True,499366,active,2020-01-08T10:38:38.311Z,1321
True,True,True,True,False,2020-02-17T13:17:01.381Z,202481588006386,False,True,True,499442,active,2020-01-10T12:21:31.803Z,1321
True,True,True,True,False,2020-02-16T16:40:16.476Z,202481594409600,False,True,True,375460,active,2019-09-28T09:23:23.009Z,530
True,True,True,True,True,2020-02-17T20:07:19.334Z,202481595528150,False,True,True,63995,active,2019-12-27T15:45:44.123Z,1313
True,True,True,True,False,2020-02-17T20:07:19.334Z,202481595528150,False,True,True,491744,active,2019-12-27T15:42:11.000Z,1313
False,True,True,True,False,2020-02-17T02:07:50.008Z,202481587723556,False,False,True,177449,active,2019-10-26T12:38:21.187Z,959
True,True,True,True,True,2020-02-15T23:01:53.896Z,202481600455803,False,False,True,27749,problematic,2019-12-26T15:30:44.988Z,1286
True,True,True,True,False,2020-02-15T08:55:35.533Z,202481589699188,False,True,True,172172,non_active,2019-08-19T19:17:21.569Z,485
True,True,True,True,True,2020-02-15T07:27:49.282Z,202481600567331,False,True,True,351155,non_active,2019-07-02T19:14:54.534Z,418
True,True,True,True,True,2020-02-15T10:28:51.589Z,202481586852154,False,True,True,9000000022,non_active,2020-02-02T12:35:39.494Z,1463
True,True,True,True,False,2020-02-01T00:16:07.495Z,202481602591374,False,True,True,61753,non_active,2019-06-14T18:09:49.009Z,403
False,True,True,True,True,2020-02-17T20:08:49.758Z,202481600099499,False,False,True,420749,active,2019-04-27T19:07:13.863Z,234
False,True,True,True,False,2020-02-17T20:08:49.758Z,202481600099499,False,False,True,473887,active,2019-04-27T10:33:04.397Z,234
True,True,True,True,False,2020-02-13T12:42:26.820Z,202481600418383,False,False,True,1003103604,non_active,2019-11-16T14:29:26.544Z,463
True,True,True,True,False,2020-02-16T08:43:08.864Z,202481591859630,False,True,False,1003103614,active,2019-11-13T15:29:32.941Z,1114
False,False,True,True,False,2020-02-11T07:39:53.555Z,202481592168186,False,False,False,347345,non_active,2020-01-25T09:29:04.545Z,608
False,True,True,True,True,2020-02-07T10:00:53.472Z,202481602526343,False,False,True,256845,non_active,2020-01-14T12:20:42.599Z,1370
True,True,True,True,False,2020-02-06T16:55:06.591Z,202481596236804,False,False,True,540771,non_active,2020-01-10T10:08:27.048Z,1353
True,True,True,True,True,2020-01-31T15:01:32.685Z,202481599064031,False,False,True,350442,non_active,2019-03-30T14:33:06.700Z,155
True,True,True,True,True,2020-02-14T12:00:53.968Z,202481595639169,False,True,True,548746,non_active,2019-12-21T12:07:46.423Z,1279
True,True,True,True,False,2020-02-17T20:06:16.059Z,202481586108830,False,False,False,166615,active,2019-06-20T17:10:19.365Z,412
True,True,True,True,True,2020-02-17T20:06:16.059Z,202481586108830,False,True,True,166139,active,2019-11-09T09:31:55.767Z,1078
True,True,True,True,False,2020-02-17T20:07:15.367Z,202481601353340,False,False,False,1003073475,active,2019-11-24T15:54:34.437Z,1190
True,True,True,True,True,2020-02-17T20:07:04.092Z,202481591978701,False,True,True,349877,active,2019-03-23T08:14:25.077Z,81
True,True,True,True,True,2020-02-17T20:08:45.289Z,202481596570342,False,True,True,349588,active,2019-10-19T15:00:31.849Z,862
True,True,True,True,True,2020-02-17T20:07:15.285Z,202481602430360,False,False,True,344889,active,2020-01-11T14:44:42.252Z,985
True,True,True,True,False,2020-02-15T23:11:57.172Z,202481600090677,False,False,True,460688,problematic,2019-10-18T18:16:19.007Z,735
True,True,True,True,False,2020-02-14T10:08:21.327Z,202481592605824,False,False,True,348648,non_active,2019-09-26T17:58:59.178Z,560
True,True,True,True,False,2020-02-17T20:09:51.641Z,202481595099941,False,False,True,45286,active,2019-09-26T15:31:53.773Z,555
True,True,True,True,False,2020-02-11T12:03:27.142Z,202481596987564,False,True,True,350260,non_active,2019-03-30T09:13:04.709Z,106
True,True,True,True,True,2020-02-17T20:05:02.547Z,202481599043224,False,False,True,350249,active,2019-03-23T16:46:02.383Z,89
True,True,True,True,False,2020-02-17T20:06:53.186Z,202481593970086,False,True,True,344739,active,2019-12-08T20:07:39.945Z,1107
True,True,True,True,False,,307923,False,True,True,307923,non_active,2020-01-13T13:31:42.983Z,1366
True,True,True,True,False,2020-02-12T09:18:35.785Z,202481598360982,False,True,True,350253,non_active,2019-03-25T18:03:54.915Z,103
True,True,True,True,False,2020-02-17T20:06:19.775Z,202481598644045,False,True,True,349628,active,2019-03-27T17:48:00.283Z,124
True,True,True,True,False,2020-02-02T08:35:18.323Z,202481592528732,False,True,True,134630,non_active,2019-12-11T16:18:02.733Z,1253
True,False,True,True,False,2020-02-17T20:09:17.286Z,202481598622201,False,True,True,83877,problematic,2019-05-03T17:29:57.821Z,299
True,True,True,True,True,2020-01-18T06:21:32.029Z,137291048720769,False,False,False,336384,non_active,2019-12-05T09:29:09.005Z,1197
False,True,True,True,False,2020-02-17T20:06:33.527Z,202481591926974,False,False,True,245070,problematic,2019-10-11T18:52:15.272Z,589
True,True,True,True,True,2020-02-17T20:09:40.527Z,202481598076070,False,False,True,350017,problematic,2019-03-24T12:58:39.409Z,95
True,True,True,True,True,2020-02-17T20:06:51.829Z,202481592589489,False,False,True,350289,active,2019-05-07T17:17:52.992Z,345
True,True,True,True,False,2020-02-17T20:04:56.304Z,202481586443186,False,True,True,105504,problematic,2019-05-05T10:07:57.594Z,314
True,True,True,True,True,2020-02-17T20:09:40.652Z,202481594659595,False,False,False,1003006240,active,2019-11-11T17:16:16.674Z,597
True,True,True,True,False,2020-02-17T20:06:20.935Z,202481586802835,False,False,True,1003073533,active,2019-11-13T16:55:27.291Z,1089
True,True,True,True,True,2020-02-17T10:02:35.122Z,202481589334741,False,False,True,177196,active,2019-03-29T14:33:25.419Z,63
True,True,True,True,True,2020-02-17T20:07:26.911Z,202481597973327,False,True,True,348642,active,2019-06-29T10:38:46.380Z,419
